facility_id,readm_ratio_readm_30_ami_hrrp,readm_ratio_readm_30_cabg_hrrp,readm_ratio_readm_30_copd_hrrp,readm_ratio_readm_30_hf_hrrp,readm_ratio_readm_30_hip_knee_hrrp,readm_ratio_readm_30_pn_hrrp,readm_predicted_readm_30_ami_hrrp,readm_predicted_readm_30_cabg_hrrp,readm_predicted_readm_30_copd_hrrp,readm_predicted_readm_30_hf_hrrp,readm_predicted_readm_30_hip_knee_hrrp,readm_predicted_readm_30_pn_hrrp,readm_expected_readm_30_ami_hrrp,readm_expected_readm_30_cabg_hrrp,readm_expected_readm_30_copd_hrrp,readm_expected_readm_30_hf_hrrp,readm_expected_readm_30_hip_knee_hrrp,readm_expected_readm_30_pn_hrrp,readm_count_readm_30_ami_hrrp,readm_count_readm_30_cabg_hrrp,readm_count_readm_30_copd_hrrp,readm_count_readm_30_hf_hrrp,readm_count_readm_30_hip_knee_hrrp,readm_count_readm_30_pn_hrrp
330194,1.0368,1.0523,1.0524,1.1235,0.9715,1.3011,15.7257,11.2668,23.1891,22.1688,4.8308,23.694,15.1677,10.7069,22.0355,19.7326,4.9724,18.2107,70.0,,52.0,266.0,,250.0
330195,1.0393,,1.0591,1.0413,0.9056,1.074,13.8766,,19.4564,20.5505,4.3753,17.2642,13.3518,,18.3712,19.7347,4.8314,16.0747,25.0,,73.0,228.0,13.0,221.0
330196,1.0799,,1.0566,1.0969,,1.198,17.1027,,24.2903,23.2136,,22.0848,15.8379,,22.9893,21.1637,,18.4354,21.0,,45.0,111.0,,139.0
330197,1.0519,,0.9717,1.076,,0.9941,15.3555,,17.6844,20.0691,,15.2076,14.5979,,18.1987,18.6519,,15.298,,,17.0,39.0,,32.0
330198,1.0051,,0.9921,0.9531,1.2584,1.1933,14.1683,,17.4744,19.0703,6.0444,19.8812,14.0959,,17.6144,20.008,4.8031,16.6603,32.0,,41.0,126.0,,258.0
330199,,,,0.977,,,,,,20.4733,,,,,,20.9557,,,,,,,,
330202,,,0.9849,0.9175,,1.0388,,,19.3008,18.2748,,16.9747,,,19.5964,19.9171,,16.3402,,,,17.0,,17.0
330203,1.035,,1.0847,1.0084,1.0284,1.1096,13.0336,,17.9409,17.6957,5.3181,15.692,12.5923,,16.5407,17.5484,5.1715,14.1422,14.0,,33.0,85.0,,88.0
330204,0.9501,,1.0496,1.0603,,0.9635,14.7137,,19.7454,22.8421,,15.3593,15.4859,,18.8123,21.5428,,15.9412,,,,30.0,,
330205,,,1.032,0.9856,0.8562,0.8859,,,13.9143,18.0334,4.2595,12.0984,,,13.4835,18.2972,4.9751,13.6561,,,,17.0,,14.0
330208,,,0.9643,1.1035,0.8739,1.0757,,,17.6008,20.9871,3.8266,17.6167,,,18.2525,19.0187,4.3786,16.3762,,,29.0,84.0,,55.0
330214,0.8863,0.7637,0.9984,0.8765,0.7454,0.8656,14.031,9.1952,21.475,19.6375,3.9732,15.9268,15.8311,12.0404,21.51,22.4039,5.3304,18.3996,91.0,24.0,124.0,625.0,101.0,575.0
330215,,,1.006,1.0297,,1.0264,,,16.5383,19.4711,,15.0623,,,16.4397,18.9089,,14.675,,,13.0,21.0,,21.0
330218,,,1.0003,1.0143,,1.0705,,,15.6463,20.3307,,17.4784,,,15.6419,20.0448,,16.327,,,,36.0,,46.0
330219,,,1.0003,1.0676,0.8356,0.9994,,,19.7087,22.2352,4.7673,19.4598,,,19.703,20.827,5.705,19.4718,,,15.0,30.0,,20.0
330221,0.9639,,0.9989,0.9918,,1.0094,13.8936,,16.5205,22.2987,,16.0075,14.4141,,16.5379,22.4838,,15.8588,,,,21.0,,24.0
330222,0.9822,,1.1008,0.9386,0.9266,1.0174,11.7019,,18.8513,17.1927,6.0699,15.5021,11.9138,,17.1247,18.3169,6.5505,15.2367,,,35.0,50.0,,63.0
330224,1.0828,,0.9091,1.0196,1.1935,0.9975,13.6053,,15.4703,20.4148,6.7572,16.112,12.5651,,17.0176,20.0231,5.6619,16.1523,15.0,,12.0,69.0,,53.0
330226,0.9596,,1.136,1.1027,1.1529,1.1524,14.5199,,23.1167,21.9895,6.4708,18.851,15.1313,,20.3487,19.9416,5.6125,16.3579,,,36.0,71.0,12.0,61.0
330229,,,1.0069,1.0024,,0.9788,,,15.5049,17.1538,,13.388,,,15.3992,17.1128,,13.6786,,,,,,
330231,,,1.0336,0.9399,,1.0623,,,22.5532,18.9018,,17.4532,,,21.8196,20.1111,,16.4299,,,13.0,11.0,,31.0
330233,1.0137,,1.0014,1.1096,,0.9243,17.4229,,18.9251,22.6078,,17.0868,17.1868,,18.8992,20.3747,,18.4854,,,16.0,48.0,,25.0
330234,0.9147,1.0917,1.0326,0.9699,0.7922,0.9754,13.1294,12.0083,20.1629,19.8309,4.7242,16.1569,14.353,10.9998,19.5262,20.4471,5.9635,16.5644,23.0,16.0,22.0,64.0,,61.0
330235,,,1.0322,1.1023,1.1121,1.0666,,,19.3966,22.3971,6.708,17.3937,,,18.7909,20.3181,6.0319,16.3073,,,33.0,65.0,,60.0
330238,,,0.9702,0.9925,,1.003,,,17.2314,18.1679,,14.4761,,,17.7613,18.3059,,14.4331,,,,,,18.0
330239,0.9836,,1.0234,0.984,0.9601,1.0234,17.5256,,17.1194,19.2163,4.1668,16.1018,17.8172,,16.7283,19.5292,4.3398,15.7337,,,,39.0,,36.0
330240,,,1.0229,1.0621,,1.0423,,,27.4804,23.4962,,20.5331,,,26.8654,22.1222,,19.6989,,,14.0,18.0,,19.0
330241,0.9978,0.9626,1.016,1.0055,0.766,1.0198,13.4252,11.1081,18.187,19.1659,3.9697,16.0301,13.4543,11.5396,17.8998,19.0616,5.1821,15.719,16.0,,31.0,83.0,,68.0
330246,,,0.9606,0.9481,0.8454,0.8496,,,17.6245,19.772,4.264,13.3814,,,18.3471,20.854,5.0438,15.7503,,,15.0,21.0,,15.0
330250,1.0228,,1.0019,1.052,1.0849,0.8624,12.8991,,19.3807,21.392,6.8191,13.0908,12.6113,,19.3435,20.3343,6.2854,15.1792,29.0,,36.0,103.0,,44.0
330259,0.9582,,0.983,0.9805,0.8667,0.9448,14.7051,,18.2595,18.9848,4.3237,15.9256,15.3462,,18.5752,19.3626,4.9887,16.8556,,,25.0,43.0,,39.0
330261,,,0.9297,0.8914,0.952,0.9538,,,17.4539,17.1964,4.8878,14.4744,,,18.7738,19.2923,5.1345,15.1761,,,,36.0,,40.0
330264,1.0176,,1.0109,1.0355,1.0414,1.0937,14.4818,,17.9652,19.7718,6.4867,17.6266,14.2309,,17.7714,19.094,6.2287,16.1161,19.0,,29.0,83.0,,72.0
330265,,,,1.0195,,1.085,,,,19.1617,,19.727,,,,18.7957,,18.1818,,,,,,11.0
330267,0.9151,,0.9919,0.9868,0.8873,0.8692,13.6428,,18.6428,20.122,4.1625,14.204,14.9081,,18.7956,20.3906,4.6913,16.3423,,,24.0,93.0,,58.0
330270,,,,,0.6738,,,,,,3.3339,,,,,,4.948,,,,,,104.0,
330273,,,0.9046,0.968,1.036,0.9629,,,14.67,18.5202,6.1273,14.7427,,,16.2163,19.132,5.9145,15.3101,,,,46.0,,37.0
330276,,,1.0465,0.9694,,0.9523,,,16.5091,18.5707,,15.1821,,,15.7756,19.157,,15.9424,,,11.0,,,13.0
330277,,,0.9832,1.0999,,1.0032,,,16.4947,19.4348,,14.3857,,,16.7761,17.6702,,14.3402,,,,41.0,,32.0
330279,0.9987,1.0056,1.0231,1.0856,,1.1054,13.1643,10.8312,17.4625,21.1405,,17.0434,13.1819,10.7708,17.0684,19.4737,,15.4189,31.0,,20.0,76.0,,51.0
330285,0.8747,1.0096,0.9566,0.9771,,0.9737,11.7193,10.92,18.6758,21.3584,,17.2249,13.3983,10.8162,19.5229,21.8584,,17.6898,20.0,,12.0,85.0,,44.0
330286,1.0365,0.7974,0.9495,0.8173,0.8406,0.8916,14.5263,8.4941,17.4757,16.1685,4.6076,14.3679,14.0143,10.6517,18.4058,19.7839,5.4816,16.114,45.0,,44.0,93.0,,108.0
330304,1.0102,0.9244,1.0159,0.9405,0.9188,1.0162,13.2598,8.7438,18.3397,18.3021,4.731,16.0526,13.126,9.4592,18.0525,19.4598,5.1489,15.7964,33.0,,34.0,125.0,11.0,234.0
330307,0.9289,,0.9937,0.9736,0.9772,0.937,11.0943,,17.3223,17.7409,5.3565,13.7833,11.9441,,17.4329,18.2228,5.4817,14.7104,,,12.0,24.0,,24.0
330331,1.0164,,1.0277,0.9921,1.0619,0.8837,14.9947,,17.5856,19.8858,5.1013,14.3254,14.7534,,17.1118,20.0432,4.8038,16.2105,,,21.0,108.0,,80.0
330332,0.9141,,0.9665,0.9694,1.0589,1.0306,13.1664,,15.6768,17.9516,4.9878,15.3139,14.4037,,16.2205,18.5188,4.7105,14.8594,,,33.0,73.0,,70.0
330350,0.9769,,,1.1005,0.9646,1.072,14.0816,,,20.755,4.898,16.3737,14.415,,,18.8591,5.0778,15.2745,,,,29.0,,13.0
330386,,,0.9872,1.0274,,1.0131,,,19.0167,20.9385,,17.5831,,,19.2635,20.3807,,17.3559,,,15.0,29.0,,35.0
330393,0.9577,0.8022,0.9971,1.1051,0.7613,0.9432,14.138,7.9912,20.4027,23.0214,3.4511,16.0936,14.7625,9.9617,20.4611,20.8328,4.5334,17.0631,69.0,,92.0,368.0,35.0,273.0
330394,1.0048,1.0195,0.99,0.9543,0.9158,1.0215,13.2172,11.2045,16.2136,17.9069,4.6714,15.5806,13.1541,10.9897,16.3769,18.7635,5.1012,15.2523,28.0,,15.0,64.0,,79.0
330395,,,1.0796,1.0835,,1.3274,,,19.7332,21.0286,,23.0836,,,18.2775,19.4076,,17.3902,,,21.0,24.0,,81.0
330396,,,,1.0444,,1.005,,,,22.3101,,16.2562,,,,21.3616,,16.1757,,,,16.0,,
330399,,,,1.0618,,0.9957,,,,21.5597,,17.8821,,,,20.3045,,17.9591,,,,15.0,,
330401,0.8545,,0.9796,0.8527,,0.8722,12.6768,,19.903,17.3714,,14.7314,14.8348,,20.3169,20.3732,,16.889,,,45.0,62.0,,45.0
340001,1.0226,0.9789,1.0206,1.021,0.8617,0.9577,12.7424,10.1761,17.8439,20.2253,4.6796,15.2596,12.4607,10.3957,17.4846,19.8095,5.4306,15.9328,34.0,,42.0,153.0,,125.0
340002,0.7946,0.8947,0.9846,0.8809,0.938,0.9084,9.7313,10.4139,17.8291,17.635,4.6533,14.5709,12.2472,11.6395,18.1084,20.0188,4.961,16.0398,66.0,42.0,42.0,202.0,17.0,143.0
340003,,,0.9556,0.993,,0.9661,,,12.8917,17.0924,,13.3884,,,13.49,17.2135,,13.8581,,,,26.0,,35.0
340004,0.9607,,1.0268,1.0184,,1.0659,14.1214,,20.8872,21.3126,,17.8259,14.6992,,20.343,20.9266,,16.7243,15.0,,25.0,80.0,,35.0
340008,1.0069,,0.9373,0.9644,0.879,1.085,17.1498,,16.7291,20.0456,3.9512,17.1628,17.0315,,17.8481,20.7862,4.4951,15.819,,,,35.0,,33.0
340010,0.9748,,0.9807,0.9306,,0.9745,15.6598,,17.3889,18.887,,15.4324,16.0652,,17.7317,20.2952,,15.8364,14.0,,21.0,66.0,,58.0
340013,,,0.9656,0.9984,1.0062,0.9494,,,16.3117,18.3753,4.4302,15.7457,,,16.8926,18.4038,4.4028,16.5848,,,,19.0,,16.0
340014,0.927,1.0094,0.9115,0.9901,0.6334,0.9457,11.3957,9.4619,17.5895,19.7346,3.1905,15.5112,12.2929,9.3737,19.2978,19.9312,5.0369,16.4011,41.0,15.0,48.0,154.0,23.0,170.0
340015,0.9353,,0.9773,0.9122,0.9824,0.9928,11.0689,,16.4933,17.3926,5.1263,14.5991,11.8347,,16.8764,19.0667,5.2181,14.7052,,,15.0,30.0,,35.0
340016,,,0.9683,0.9804,0.9318,0.9753,,,15.1539,19.0442,4.1033,14.8172,,,15.6504,19.4255,4.4037,15.1917,,,,,,24.0
340017,1.0053,,0.908,0.8945,0.9431,0.8662,11.8203,,15.2951,16.7339,4.1983,13.3202,11.7583,,16.8442,18.7068,4.4516,15.3782,20.0,,,42.0,15.0,27.0
340020,,,0.9658,1.083,,1.0094,,,17.8602,20.805,,16.2122,,,18.493,19.2099,,16.0605,,,11.0,37.0,,23.0
340021,,,0.9871,1.0411,1.0707,0.9232,,,17.1467,19.4762,4.6486,12.9348,,,17.3712,18.7068,4.3416,14.0108,,,27.0,81.0,,52.0
340023,,,0.9951,0.9226,,0.9458,,,15.322,16.3014,,13.4274,,,15.3972,17.6695,,14.1972,,,,18.0,,27.0
340024,,,1.0223,1.1102,,1.0373,,,16.0962,20.4643,,15.6744,,,15.745,18.4332,,15.1107,,,,28.0,,28.0
340027,0.9878,,0.9862,1.0492,,0.9744,16.127,,17.4239,20.5519,,15.9363,16.3269,,17.6671,19.5888,,16.3558,,,,59.0,,40.0
340028,1.0156,0.9619,1.0409,1.0818,0.9001,1.1016,13.1793,10.7395,20.8524,22.348,4.8137,18.6074,12.977,11.1647,20.0328,20.6578,5.3478,16.8911,34.0,,65.0,169.0,,122.0
340030,0.8818,0.9034,1.0097,0.8466,0.9282,0.9024,12.804,10.0422,18.1928,17.6968,5.6736,15.8799,14.5207,11.1165,18.0184,20.9045,6.1128,17.5965,46.0,25.0,32.0,145.0,14.0,65.0
340032,1.0764,0.9795,1.0515,1.0456,1.2476,1.065,13.6019,9.7794,20.029,20.6003,8.0594,16.6849,12.6368,9.9841,19.0489,19.7025,6.4601,15.6663,35.0,,49.0,166.0,,95.0
340039,0.989,,0.9803,0.9709,1.1311,0.9601,13.9168,,17.8252,18.8533,4.8855,15.4864,14.0712,,18.1835,19.4178,4.3192,16.13,,,21.0,42.0,,71.0
340040,0.9316,1.0541,1.0499,1.016,1.4851,1.1021,12.2581,11.1034,19.2993,20.0455,8.4078,16.8861,13.1576,10.5336,18.3823,19.7298,5.6613,15.3211,101.0,43.0,76.0,286.0,19.0,132.0
340041,1.0445,,0.9772,0.9616,1.1822,0.9743,14.1117,,20.3396,20.2757,5.3217,15.1945,13.5105,,20.8144,21.0849,4.5015,15.596,,,,17.0,,20.0
340042,,,0.9622,1.0024,,1.1315,,,16.7732,17.1731,,16.9204,,,17.4328,17.1317,,14.9538,,,20.0,34.0,,60.0
340047,1.0567,0.9452,1.0066,0.921,0.935,1.037,12.9519,9.6756,22.2622,18.9045,7.9222,18.5752,12.2572,10.2368,22.1153,20.5251,8.473,17.9131,49.0,21.0,23.0,105.0,,51.0
340049,,,,,1.0611,,,,,,4.8855,,,,,,4.604,,,,,,,
340050,0.9583,,1.0137,1.1187,,1.0075,12.3476,,18.884,22.4693,,15.8601,12.8844,,18.6281,20.0857,,15.7425,,,25.0,73.0,,43.0
340051,0.9585,,0.9903,1.0298,1.1221,1.0049,11.1924,,17.5157,19.3251,6.0667,14.8211,11.6773,,17.6871,18.7653,5.4064,14.7482,11.0,,14.0,34.0,,27.0
340053,0.9495,0.8598,0.9416,0.964,0.7481,0.9423,13.6792,7.7375,17.5268,19.8442,3.9222,15.8011,14.4072,8.9996,18.6138,20.5844,5.2432,16.7679,28.0,,14.0,65.0,26.0,36.0
340060,,,1.0164,1.0132,,1.0329,,,15.1759,16.0349,,15.0354,,,14.9315,15.8267,,14.5567,,,,11.0,,11.0
340061,0.9408,1.0549,0.9799,0.8308,1.0596,0.8983,12.3463,9.6002,18.1447,16.8982,4.7691,13.6618,13.1225,9.1005,18.5174,20.3403,4.5008,15.2086,21.0,,19.0,66.0,,46.0
340064,,,1.04,0.9716,,1.024,,,19.0333,19.3561,,14.9502,,,18.3021,19.9219,,14.5993,,,13.0,19.0,,18.0
340068,,,1.0244,1.0293,1.1822,0.9957,,,18.1482,22.1784,6.0879,17.0496,,,17.7154,21.5465,5.1497,17.1226,,,17.0,27.0,,20.0
340069,0.9705,0.7795,1.0346,0.9413,0.9552,0.9514,11.4281,7.6455,18.9244,17.4332,5.4961,13.4083,11.7759,9.8083,18.2917,18.5206,5.7539,14.0939,40.0,,54.0,169.0,,98.0
340070,0.9992,,0.9478,1.0359,1.2353,0.9853,15.1937,,16.1045,20.8928,6.2579,15.4107,15.2059,,16.9908,20.1686,5.0659,15.6409,15.0,,15.0,73.0,,38.0
340071,0.9795,,1.0006,1.0695,,0.9037,13.7517,,17.8018,20.9704,,14.3304,14.0394,,17.7906,19.607,,15.8571,,,15.0,37.0,,23.0
340075,0.9573,,0.9848,0.9497,,0.9901,12.3924,,21.8592,19.0679,,15.7673,12.9457,,22.1957,20.0774,,15.9245,,,20.0,26.0,,49.0
340084,,,,,,1.0139,,,,,,14.1453,,,,,,13.9518,,,,,,
340085,,,0.9761,0.9873,,0.9606,,,18.8072,19.5841,,13.4472,,,19.2675,19.8362,,13.9989,,,,12.0,,13.0
340087,,,1.006,1.0824,,0.965,,,13.1205,20.5664,,14.461,,,13.0418,19.0014,,14.9852,,,,21.0,,14.0
340090,1.0234,,1.0404,1.0494,0.996,0.9825,13.6421,,19.0573,20.7731,6.3472,15.3541,13.33,,18.3178,19.7959,6.3725,15.6277,14.0,,38.0,97.0,,65.0
340091,0.9474,0.9157,1.0447,0.9021,1.0556,0.8945,13.2765,9.7864,19.9564,17.7135,5.2478,14.0293,14.0136,10.6877,19.1024,19.6353,4.9713,15.684,40.0,,51.0,151.0,14.0,99.0
340096,,,1.067,1.0309,0.8565,0.9827,,,20.3756,21.1562,4.0931,15.7488,,,19.0961,20.5229,4.7786,16.0263,,,14.0,31.0,,16.0
340097,,,1.0236,1.0086,1.0595,1.0192,,,17.0224,19.5785,4.5352,15.5008,,,16.6296,19.4125,4.2805,15.209,,,,20.0,,29.0
340098,1.047,0.7784,1.0423,0.9792,1.1462,1.04,11.8545,7.0312,17.5722,17.7528,5.4953,14.6037,11.3219,9.0333,16.859,18.1306,4.7944,14.042,37.0,,41.0,140.0,12.0,114.0
340099,,,0.9523,1.0813,,1.0354,,,17.7612,20.8444,,14.9435,,,18.6499,19.2779,,14.4322,,,,38.0,,22.0
340107,,,0.97,1.1544,,0.9611,,,16.8009,21.7715,,14.3153,,,17.3199,18.8594,,14.895,,,,38.0,,15.0
340109,0.9732,,0.9793,1.0423,,0.98,13.4484,,17.0016,21.9255,,16.1815,13.8186,,17.3603,21.035,,16.5118,,,17.0,84.0,,53.0
340113,0.9108,0.8956,0.9644,0.9816,0.8653,0.9136,10.9396,9.0669,18.2855,18.8159,4.6714,13.8479,12.0106,10.1233,18.9615,19.1689,5.3988,15.1569,20.0,,24.0,95.0,,68.0
340114,0.9766,0.8601,0.9039,0.9823,1.1217,1.0065,13.3101,8.7654,15.126,19.0732,6.069,14.8344,13.6283,10.1916,16.7337,19.4172,5.4105,14.738,72.0,18.0,23.0,248.0,12.0,97.0
340115,1.0429,1.0458,0.9361,0.9507,1.233,1.0192,13.2374,11.2661,16.1091,17.8156,6.2912,15.3244,12.6935,10.7726,17.2086,18.7387,5.1024,15.0356,47.0,14.0,45.0,153.0,15.0,145.0
340116,1.0107,1.1115,1.0409,1.0296,,1.0083,12.7403,10.4351,16.9108,19.1964,,14.7902,12.6057,9.3881,16.247,18.6439,,14.6682,25.0,12.0,23.0,52.0,,60.0
340119,,,1.0661,0.9895,,0.9743,,,20.2077,18.6618,,15.2083,,,18.9539,18.8592,,15.6087,,,18.0,39.0,,36.0
340120,,,1.032,1.0707,,1.0,,,21.1293,19.8203,,13.9249,,,20.4742,18.5108,,13.9252,,,13.0,42.0,,22.0
340123,,,0.9809,0.9861,,0.9878,,,18.341,19.8564,,16.1173,,,18.6976,20.137,,16.3157,,,,23.0,,24.0
340126,0.974,,1.0446,1.0119,0.9892,1.1144,12.7848,,17.8519,19.2815,4.0088,17.4567,13.1262,,17.0894,19.0541,4.0525,15.664,,,23.0,56.0,,60.0
340127,,,,0.9444,,1.0186,,,,18.8169,,15.6194,,,,19.9238,,15.3339,,,,,,17.0
340129,1.0722,,0.9915,1.056,1.2015,1.0602,12.3105,,15.7236,19.4974,5.7879,15.0025,11.481,,15.8581,18.464,4.8173,14.1503,,,,32.0,,31.0
340130,1.0107,,0.9999,1.0559,1.0828,0.9551,12.466,,16.9837,19.4745,5.822,13.2054,12.3338,,16.9847,18.4434,5.377,13.8266,11.0,,27.0,97.0,,69.0
340131,1.0169,1.0411,0.8944,0.9965,1.0575,0.9499,12.3074,10.1626,15.4679,19.5545,6.081,14.9337,12.1031,9.7617,17.2935,19.6222,5.7501,15.7213,38.0,18.0,31.0,138.0,,98.0
340132,0.9417,,1.1083,1.0609,,0.997,14.659,,20.228,21.3431,,15.5723,15.5672,,18.252,20.1175,,15.6197,,,24.0,21.0,,23.0
340141,1.0145,0.9911,1.0055,0.8796,0.7357,0.9684,11.8878,9.2923,17.8866,16.5606,4.4208,14.17,11.7179,9.3757,17.7884,18.8263,6.0086,14.6321,85.0,27.0,58.0,219.0,27.0,126.0
340142,1.0542,,1.1048,1.0751,1.0212,1.0402,12.8675,,17.4862,19.0648,4.1835,13.9122,12.206,,15.8276,17.7328,4.0965,13.3747,11.0,,35.0,70.0,14.0,60.0
340143,1.007,,0.9994,0.9199,0.8797,0.9714,12.1079,,16.349,17.1112,6.0009,14.1214,12.0243,,16.3584,18.6009,6.8217,14.5367,11.0,,15.0,29.0,,44.0
340145,,,0.9856,1.0477,,1.0023,,,17.1212,18.3842,,15.2182,,,17.372,17.5475,,15.1836,,,20.0,43.0,,42.0
340147,1.0282,,1.0193,1.0946,0.9749,0.9327,13.7322,,18.0323,22.0001,4.0658,15.7351,13.3561,,17.6912,20.0979,4.1705,16.871,19.0,,29.0,120.0,,51.0
340151,0.9943,,1.0359,0.9858,0.9424,1.0873,16.5308,,18.2466,20.4572,5.0539,17.2406,16.6257,,17.614,20.7517,5.3626,15.8561,,,17.0,46.0,,36.0
340155,1.0563,1.0831,1.0009,0.9927,0.9808,0.9593,15.986,11.0129,19.701,19.4984,5.7336,15.0637,15.1342,10.1678,19.6828,19.6415,5.8459,15.7028,23.0,,31.0,80.0,,45.0
340158,,,1.0535,1.0007,0.8699,0.9706,,,17.6245,18.928,3.7078,13.931,,,16.7297,18.9143,4.2625,14.3533,,,23.0,61.0,,45.0
340159,,,,1.0699,,0.978,,,,19.2673,,12.5759,,,,18.0091,,12.8582,,,,16.0,,
340166,,,1.0596,0.9982,,0.9723,,,18.5347,18.8977,,14.4641,,,17.4914,18.9308,,14.8764,,,11.0,32.0,,21.0
340171,1.0732,,0.9568,0.9424,1.0683,0.9721,13.0964,,17.8581,18.2686,5.6762,15.0802,12.2027,,18.6641,19.3857,5.3132,15.5127,22.0,,18.0,84.0,,50.0
340173,0.9232,,1.0302,0.9203,0.9385,0.9743,10.7318,,18.231,17.2286,4.9693,13.1186,11.625,,17.6966,18.7212,5.2948,13.4646,,,35.0,73.0,,71.0
340183,0.9414,,0.9812,1.0312,0.9533,0.9664,11.7149,,17.178,19.5077,4.6198,14.509,12.4443,,17.5067,18.9177,4.8464,15.0129,,,17.0,66.0,,41.0
340184,1.0243,,1.0018,0.9529,,0.9585,10.7166,,15.3505,16.3519,,12.9907,10.462,,15.3236,17.16,,13.5538,,,21.0,38.0,,30.0
340188,,,0.9397,1.0263,,1.0629,,,14.5146,18.1684,,14.715,,,15.4463,17.703,,13.8437,,,,16.0,,14.0
340190,,,0.9949,0.9303,,0.9625,,,18.5655,17.8558,,13.3914,,,18.6601,19.1926,,13.9138,,,,17.0,,14.0
340195,,,,0.9723,,0.9555,,,,20.218,,13.949,,,,20.7945,,14.5988,,,,,,
350002,0.8624,0.9561,0.9663,0.9395,1.0069,0.965,10.2857,8.9327,17.013,18.3722,7.5368,15.7028,11.9265,9.3432,17.6056,19.5545,7.4855,16.2716,,,,40.0,,24.0
350006,0.9872,0.9775,1.0529,0.987,,0.9689,11.6492,8.2823,20.7,20.5429,,15.7372,11.8003,8.4732,19.66,20.8127,,16.2421,23.0,,24.0,58.0,,58.0
350011,0.9027,1.0102,0.9809,0.9142,0.7789,0.8422,11.7674,10.1527,19.3967,18.8405,4.6622,13.8371,13.0364,10.0506,19.7738,20.6093,5.986,16.4292,55.0,23.0,42.0,144.0,,61.0
350015,0.9376,1.0694,0.8954,0.8719,,0.9441,12.2552,9.3709,19.4634,18.1822,,15.6216,13.0707,8.7626,21.7374,20.8525,,16.5473,28.0,12.0,20.0,85.0,,78.0
350019,0.8156,0.881,0.9442,0.9006,,0.927,10.7085,10.2069,17.0961,17.4963,,15.1238,13.1298,11.5862,18.1057,19.4272,,16.3151,,,17.0,66.0,,81.0
350063,,,1.0525,,,0.9795,,,14.789,,,14.0738,,,14.0513,,,14.3687,,,,,,
350070,0.9669,1.0793,0.9935,0.9702,0.8404,0.9648,12.6758,11.3216,19.1471,19.3876,5.9541,15.0476,13.11,10.4902,19.2718,19.9831,7.0851,15.5963,22.0,,20.0,93.0,,19.0
360001,1.075,1.147,0.9951,0.9158,0.9242,0.9864,14.6717,12.3317,18.8612,18.6617,5.1541,15.8439,13.6481,10.7515,18.9548,20.3767,5.5766,16.0627,25.0,11.0,20.0,67.0,,68.0
360002,,,1.0197,1.0251,,1.0086,,,18.006,19.503,,15.4079,,,17.6579,19.0257,,15.276,,,11.0,25.0,,28.0
360003,1.015,0.9732,1.0034,0.8822,0.8712,1.125,14.8606,11.2088,19.9345,18.923,6.2812,19.5866,14.6404,11.5176,19.8661,21.4505,7.21,17.4106,14.0,,19.0,26.0,,45.0
360006,1.0211,0.8142,0.9827,0.9126,1.0242,0.8473,13.4723,8.0604,17.965,18.5065,6.8455,13.424,13.1935,9.8995,18.2819,20.2791,6.6839,15.8428,92.0,21.0,19.0,199.0,,58.0
360008,0.9624,0.8869,0.9979,1.0566,0.818,0.9985,12.7068,8.7406,16.2892,21.4581,6.805,16.4658,13.2026,9.8558,16.3242,20.3094,8.3188,16.4903,16.0,,22.0,106.0,,60.0
360009,1.1246,1.0689,1.0522,1.0544,,0.9515,15.2853,10.5737,18.2401,21.1836,,15.3999,13.5921,9.8917,17.3359,20.091,,16.1853,25.0,11.0,28.0,70.0,,31.0
360010,,,1.0867,0.9413,,0.9821,,,19.7545,17.941,,15.7444,,,18.1786,19.0596,,16.031,,,23.0,33.0,,38.0
360011,0.9368,,0.9935,1.071,,0.9911,12.3083,,17.2726,21.4501,,16.277,13.1386,,17.3864,20.0289,,16.4224,17.0,,18.0,96.0,,51.0
360012,1.0605,,0.994,0.9143,1.0676,0.9373,14.5179,,19.4293,17.6999,5.5197,14.386,13.6895,,19.5472,19.3589,5.1702,15.3492,20.0,,18.0,46.0,,36.0
360013,1.0196,,1.0135,1.0046,,0.9413,10.9776,,17.1262,16.1892,,12.6541,10.7661,,16.8978,16.1157,,13.4432,,,,11.0,,
360014,,,0.974,0.9638,,1.0388,,,18.7671,20.1858,,17.487,,,19.2681,20.9449,,16.8337,,,,31.0,,40.0
360016,1.0805,1.0284,0.9794,0.9871,1.3086,1.0479,13.3942,12.9985,14.9951,19.2254,7.0825,16.5661,12.3959,12.6391,15.3103,19.4772,5.4125,15.8093,13.0,,12.0,65.0,,57.0
360017,0.9867,0.9984,0.9858,1.0624,0.9952,1.0411,11.9245,10.1011,18.2816,21.8977,5.991,17.6227,12.085,10.1172,18.5444,20.6122,6.0198,16.9268,14.0,,11.0,75.0,,53.0
360020,1.1357,1.1053,0.9923,0.988,1.0536,1.0691,13.8483,10.231,19.1133,20.0443,7.0376,18.0386,12.1935,9.2562,19.261,20.2885,6.6798,16.8733,29.0,,43.0,128.0,,78.0
360025,0.9733,,1.0271,1.0042,,0.9539,10.7289,,16.1673,17.7442,,13.9672,11.0227,,15.7414,17.6697,,14.6423,14.0,,26.0,64.0,,30.0
360026,,,,1.0171,,0.9664,,,,19.5644,,14.1513,,,,19.2354,,14.643,,,,11.0,,
